	0	1	2	3
0	0.3672074441052316	0.0014683239495421948	0.37805264920986364	0.9257411162526427
1	-1.5665027151156723e-06	0.01596844057504958	-0.00019701	-0.0490099501
2	-0.00037505802826662607	-0.00019468039011585734	-2.0529625364572995e-05	0.11275281851493722
3	-2.0050007413932837e-06	-2.860650328429692e-06	-9.51815678805195e-05	-0.029701
4	0.39304944508808576	-0.41296321806251535	0.3307147253646015	0.9442428161273317
5	0.0	0.0	0.0	0.0
6	-0.0199	-0.01	0.0	0.5433395711482071
7	0.0	0.0	0.0	0.0
8	0.36653173705864556	0.9572818244227834	0.33328420427881006	-0.3764746051087998
9	0.3631273073398545	0.9682023981278741	-0.44173386145213606	0.11694571221353144
10	0.35715992982797085	-0.3638145139361288	0.10123864789554632	0.9854458099297206
11	0.0	0.0	0.0	0.0
12	0.0	0.0	0.0	0.0
13	0.0	0.5739718860400128	0.0	0.0015147182237888696
14	0.12732793370821258	0.9999999999999944	0.32577158634737546	0.44831345896311775
15	0.0	0.0	0.0	0.0
